diff_id,language,anchor,synonym,antonym,gold_word_count,bertscore_syn,bertscore_ant,bertscore_delta
33765,cs,allow,permit,forbid,7,0.9887999296188354,0.9672350883483887,0.021564841270446777
38648,cs,added,inserted,removed,9,0.9754514098167419,0.987379252910614,-0.01192784309387207
39734,cs,enable,permit,disable,11,0.9624261856079102,0.9853909015655518,-0.0229647159576416
41252,cs,added,inserted,removed,6,0.9720445871353149,0.9871722459793091,-0.01512765884399414
41252,cs,disable,block,enable,6,0.9597079157829285,0.9945498704910278,-0.034841954708099365
41479,cs,added,inserted,removed,11,0.9814125299453735,0.9845762252807617,-0.0031636953353881836
42344,cs,add,insert,remove,9,0.9899347424507141,0.991469144821167,-0.0015344023704528809
42959,cs,added,inserted,removed,11,0.9834917187690735,0.9924569725990295,-0.008965253829956055
43406,cs,add,insert,remove,18,0.9951722621917725,0.9931910037994385,0.0019812583923339844
44858,cs,adding,inserting,removing,9,0.9693408608436584,0.9616831541061401,0.0076577067375183105
845,cs,added,inserted,removed,13,0.9889952540397644,0.9933943152427673,-0.00439906120300293
973,cs,allow,permit,forbid,8,0.9832343459129333,0.9647629261016846,0.01847141981124878
1435,cs,added,inserted,removed,16,0.9938410520553589,0.9958431720733643,-0.002002120018005371
1646,cs,add,insert,remove,8,0.9868531227111816,0.9924872517585754,-0.005634129047393799
3910,cs,add,insert,remove,9,0.9926965832710266,0.9921168088912964,0.0005797743797302246
4052,cs,add,insert,remove,7,0.9800541400909424,0.9831312894821167,-0.0030771493911743164
4655,cs,allow,permit,forbid,10,0.9719932675361633,0.9699093699455261,0.002083897590637207
4655,cs,accepted,took,rejected,10,0.9725531935691833,0.9768497347831726,-0.004296541213989258
4918,cs,add,insert,remove,7,0.9939140677452087,0.994675874710083,-0.0007618069648742676
6317,cs,add,insert,remove,6,0.9902381896972656,0.9886014461517334,0.0016367435455322266
7660,cs,disable,block,enable,7,0.9756617546081543,0.9952065944671631,-0.01954483985900879
8372,cs,add,insert,remove,8,0.9916998147964478,0.9916356801986694,6.413459777832031e-05
9588,cs,included,contained,excluded,12,0.9852308034896851,0.9848171472549438,0.00041365623474121094
10237,cs,allow,permit,forbid,7,0.9847656488418579,0.9635966420173645,0.021169006824493408
11590,cs,add,insert,remove,11,0.9904153347015381,0.9881666898727417,0.0022486448287963867
11590,cs,added,inserted,removed,11,0.9828134775161743,0.9846770167350769,-0.0018635392189025879
11605,cs,add,insert,remove,5,0.9817035794258118,0.984636127948761,-0.0029325485229492188
13107,cs,add,insert,remove,10,0.9839629530906677,0.9853276610374451,-0.0013647079467773438
13377,cs,add,insert,remove,6,0.953349769115448,0.9751091003417969,-0.021759331226348877
14121,cs,increase,raise,decrease,6,0.984805703163147,0.9902799725532532,-0.005474269390106201
15072,cs,allow,permit,forbid,8,0.9863961338996887,0.9774526953697205,0.008943438529968262
16256,cs,enable,permit,disable,21,0.9778557419776917,0.9933526515960693,-0.015496909618377686
17366,cs,add,insert,remove,7,0.9874500036239624,0.9885193109512329,-0.0010693073272705078
18507,cs,added,inserted,removed,8,0.9883472323417664,0.9934216737747192,-0.005074441432952881
18952,cs,add,insert,remove,8,0.9889520406723022,0.9936745762825012,-0.004722535610198975
19073,cs,add,insert,remove,5,0.9719018936157227,0.9788881540298462,-0.006986260414123535
19372,cs,added,inserted,removed,7,0.9629102945327759,0.9866867661476135,-0.023776471614837646
19453,cs,add,insert,remove,7,0.9821968674659729,0.9814422726631165,0.0007545948028564453
19528,cs,adding,inserting,removing,8,0.9880843162536621,0.9863472580909729,0.001737058162689209
20910,cs,show,display,hide,10,0.9942390322685242,0.9909900426864624,0.0032489895820617676
20920,cs,remove,delete,insert,11,0.985612154006958,0.9659081697463989,0.019703984260559082
20980,cs,adding,inserting,removing,6,0.9633908271789551,0.9587284326553345,0.0046623945236206055
21388,cs,added,inserted,removed,6,0.9624333381652832,0.9895055294036865,-0.02707219123840332
21472,cs,add,insert,remove,7,0.9954772591590881,0.9945309162139893,0.000946342945098877
22393,cs,add,insert,remove,7,0.9877268671989441,0.9881565570831299,-0.000429689884185791
24079,cs,open,unlock,close,7,0.9484557509422302,0.9783137440681458,-0.029857993125915527
25399,cs,add,insert,remove,6,0.9454198479652405,0.9834376573562622,-0.03801780939102173
26638,cs,added,inserted,removed,7,0.9774301648139954,0.989012598991394,-0.011582434177398682
26638,cs,disable,block,enable,7,0.9717327952384949,0.9905178546905518,-0.018785059452056885
27508,cs,add,insert,remove,9,0.9835507869720459,0.9828603863716125,0.0006904006004333496
28269,cs,add,insert,remove,9,0.9928542971611023,0.9905516505241394,0.0023026466369628906
29071,cs,allow,permit,forbid,6,0.9804589152336121,0.9730809926986694,0.007377922534942627
29412,cs,allow,permit,forbid,8,0.9702504277229309,0.9510349035263062,0.019215524196624756
29859,cs,added,inserted,removed,8,0.980756938457489,0.9940637946128845,-0.013306856155395508
46,go,remove,delete,insert,7,0.9829741716384888,0.9876721501350403,-0.004697978496551514
77,go,add,insert,remove,7,0.9845767617225647,0.9921274185180664,-0.007550656795501709
94,go,remove,delete,insert,6,0.986516535282135,0.9803332090377808,0.006183326244354248
151,go,show,display,hide,43,0.9966763257980347,0.9946538805961609,0.0020224452018737793
162,go,add,insert,remove,6,0.9750341176986694,0.9867188930511475,-0.011684775352478027
316,go,removed,deleted,inserted,33,0.9986749887466431,0.9932105541229248,0.005464434623718262
316,go,start,begin,stop,33,0.9897279143333435,0.9967677593231201,-0.007039844989776611
398,go,remove,delete,insert,9,0.9922708868980408,0.9897512197494507,0.002519667148590088
431,go,add,insert,remove,6,0.9730159640312195,0.9868931770324707,-0.01387721300125122
502,go,show,display,hide,24,0.9948462247848511,0.9940344095230103,0.0008118152618408203
513,go,add,insert,remove,34,0.9962694048881531,0.9967976212501526,-0.0005282163619995117
524,go,start,begin,stop,27,0.9983385801315308,0.9941796064376831,0.004158973693847656
538,go,showing,displaying,hiding,32,0.9983859062194824,0.9944788813591003,0.00390702486038208
605,go,added,inserted,removed,31,0.9929215908050537,0.9933187365531921,-0.00039714574813842773
605,go,included,contained,excluded,31,0.9974972009658813,0.994943380355835,0.0025538206100463867
679,go,allow,permit,forbid,7,0.9423692226409912,0.9243083000183105,0.018060922622680664
715,go,add,insert,remove,7,0.949465274810791,0.9855111837387085,-0.03604590892791748
729,go,add,insert,remove,13,0.988637387752533,0.9840468764305115,0.004590511322021484
749,go,add,insert,remove,11,0.9939777851104736,0.9943029880523682,-0.00032520294189453125
814,go,enable,permit,disable,5,0.965995728969574,0.9903779029846191,-0.024382174015045166
857,go,allows,permits,forbids,18,0.9979444742202759,0.9912172555923462,0.0067272186279296875
875,go,include,contain,exclude,6,0.9572856426239014,0.9671791195869446,-0.009893476963043213
906,go,add,insert,remove,8,0.9805538654327393,0.9805836081504822,-2.9742717742919922e-05
913,go,create,build,destroy,32,0.9983679056167603,0.9956200122833252,0.0027478933334350586
975,go,add,insert,remove,12,0.9847862720489502,0.9927181005477905,-0.007931828498840332
975,go,disable,block,enable,12,0.9697952270507812,0.9914377927780151,-0.021642565727233887
978,go,add,insert,remove,6,0.9801141023635864,0.9871202111244202,-0.00700610876083374
1046,go,allow,permit,forbid,45,0.9983957409858704,0.9938533902168274,0.004542350769042969
1120,go,open,unlock,close,9,0.968960702419281,0.9847859144210815,-0.015825212001800537
1163,go,add,insert,remove,9,0.9889189600944519,0.9919827580451965,-0.003063797950744629
1166,go,start,begin,stop,30,0.9942545890808105,0.9929119348526001,0.0013426542282104492
1176,go,adding,inserting,removing,7,0.9825645089149475,0.9837865829467773,-0.001222074031829834
1177,go,adding,inserting,removing,16,0.9904292225837708,0.9924401640892029,-0.002010941505432129
1183,go,adding,inserting,removing,6,0.9756203889846802,0.9775598645210266,-0.0019394755363464355
1188,go,adding,inserting,removing,33,0.9972944259643555,0.9951446056365967,0.002149820327758789
1188,go,shows,displays,hides,33,0.9991732835769653,0.9959911108016968,0.0031821727752685547
1210,go,start,begin,stop,21,0.9987119436264038,0.9944134950637817,0.00429844856262207
1228,go,allow,permit,forbid,12,0.978043258190155,0.970477283000946,0.007565975189208984
1254,go,adding,inserting,removing,9,0.9689159393310547,0.9610151648521423,0.007900774478912354
1258,go,remove,delete,insert,15,0.9941089153289795,0.9885900020599365,0.005518913269042969
1268,go,add,insert,remove,21,0.997417688369751,0.9965980052947998,0.0008196830749511719
1274,go,add,insert,remove,9,0.9935384392738342,0.9941467642784119,-0.0006083250045776367
1280,go,adding,inserting,removing,31,0.9889254570007324,0.9944068193435669,-0.005481362342834473
1288,go,add,insert,remove,10,0.9765884876251221,0.9562722444534302,0.020316243171691895
1288,go,added,inserted,removed,10,0.983344554901123,0.9807956218719482,0.0025489330291748047
1316,go,add,insert,remove,7,0.9769929647445679,0.9905838966369629,-0.01359093189239502
1423,go,add,insert,remove,8,0.9855127334594727,0.9905326962471008,-0.005019962787628174
1515,go,add,insert,remove,11,0.9941998720169067,0.9926677346229553,0.001532137393951416
1515,go,remove,delete,insert,11,0.997391939163208,0.9936379790306091,0.003753960132598877
1587,go,adding,inserting,removing,7,0.9690750241279602,0.963691771030426,0.00538325309753418
1620,go,added,inserted,removed,17,0.9840911030769348,0.9902338981628418,-0.006142795085906982
1630,go,allow,permit,forbid,18,0.9871678948402405,0.9848713278770447,0.0022965669631958008
1704,go,add,insert,remove,21,0.9945011138916016,0.9920939207077026,0.0024071931838989258
1704,go,adds,inserts,removes,21,0.9952620267868042,0.9927768707275391,0.0024851560592651367
1729,go,add,insert,remove,6,0.9762847423553467,0.9861369132995605,-0.009852170944213867
1780,go,allow,permit,forbid,6,0.9691746830940247,0.9577304124832153,0.011444270610809326
1796,go,add,insert,remove,7,0.981315016746521,0.9836074709892273,-0.002292454242706299
1822,go,allow,permit,forbid,9,0.9948443174362183,0.9802277684211731,0.014616549015045166
1882,go,allows,permits,forbids,14,0.9929841756820679,0.9753009676933289,0.017683207988739014
1892,go,adding,inserting,removing,6,0.9737644195556641,0.9757434725761414,-0.001979053020477295
1911,go,disabled,blocked,enabled,33,0.9961075782775879,0.9974191188812256,-0.0013115406036376953
1935,go,add,insert,remove,7,0.9819498658180237,0.9893940687179565,-0.007444202899932861
1976,go,add,insert,remove,6,0.959409773349762,0.9821434020996094,-0.022733628749847412
1991,go,adds,inserts,removes,41,0.9970626831054688,0.996480405330658,0.000582277774810791
2013,go,enabled,permitted,disabled,15,0.978562593460083,0.992218017578125,-0.013655424118041992
2020,go,allows,permits,forbids,41,0.9994478821754456,0.9964998960494995,0.002947986125946045
2031,go,add,insert,remove,6,0.9853596687316895,0.9896374940872192,-0.004277825355529785
2106,go,enable,permit,disable,7,0.9747949838638306,0.9939287900924683,-0.019133806228637695
2129,go,add,insert,remove,10,0.9865078926086426,0.9903086423873901,-0.0038007497787475586
2205,go,remove,delete,insert,9,0.9892343878746033,0.9781086444854736,0.011125743389129639
2229,go,add,insert,remove,14,0.9931343197822571,0.9938876628875732,-0.0007533431053161621
2259,go,add,insert,remove,10,0.9820709824562073,0.9876688122749329,-0.005597829818725586
2277,go,remove,delete,insert,19,0.9935712814331055,0.9884243607521057,0.005146920680999756
2277,go,allows,permits,forbids,19,0.9891289472579956,0.9843465685844421,0.004782378673553467
2279,go,add,insert,remove,8,0.9894333481788635,0.9831897616386414,0.006243586540222168
2304,go,hidden,covered,shown,13,0.9895253777503967,0.9874696731567383,0.0020557045936584473
2318,go,create,build,destroy,37,0.9986047744750977,0.9961049556732178,0.002499818801879883
2320,go,add,insert,remove,27,0.9956604242324829,0.9920876026153564,0.003572821617126465
2350,go,add,insert,remove,6,0.989944338798523,0.9912673234939575,-0.0013229846954345703
2363,go,create,build,destroy,17,0.9934762716293335,0.9915951490402222,0.0018811225891113281
2372,go,allow,permit,forbid,31,0.9930812120437622,0.9923096299171448,0.0007715821266174316
2378,go,start,begin,stop,43,0.99599289894104,0.993410050868988,0.002582848072052002
2379,go,accept,take,reject,21,0.9951364994049072,0.9921813607215881,0.002955138683319092
2380,go,remove,delete,insert,19,0.9980301856994629,0.9943243265151978,0.0037058591842651367
2380,go,removed,deleted,inserted,19,0.9982398748397827,0.9932999014854431,0.0049399733543396
2399,go,add,insert,remove,21,0.9856213927268982,0.9897112846374512,-0.0040898919105529785
2405,go,add,insert,remove,14,0.9952036738395691,0.9943392276763916,0.0008644461631774902
2409,go,add,insert,remove,43,0.9974714517593384,0.9981958866119385,-0.0007244348526000977
2409,go,created,built,destroyed,43,0.9973654747009277,0.9955132007598877,0.001852273941040039
2418,go,add,insert,remove,46,0.9979615211486816,0.9971226453781128,0.0008388757705688477
2418,go,start,begin,stop,46,0.9994098544120789,0.9974449276924133,0.0019649267196655273
2418,go,created,built,destroyed,46,0.998316764831543,0.996536135673523,0.0017806291580200195
2424,go,add,insert,remove,23,0.994070291519165,0.9925022721290588,0.0015680193901062012
2424,go,start,begin,stop,23,0.9966076612472534,0.992978036403656,0.003629624843597412
2444,go,add,insert,remove,8,0.9855615496635437,0.9898093938827515,-0.004247844219207764
2451,go,add,insert,remove,29,0.9975169897079468,0.9964895844459534,0.0010274052619934082
2451,go,adding,inserting,removing,29,0.9955947995185852,0.9942224025726318,0.0013723969459533691
2453,go,add,insert,remove,37,0.993758499622345,0.9926875233650208,0.0010709762573242188
2458,go,included,contained,excluded,43,0.9957925081253052,0.9940496683120728,0.0017428398132324219
2463,go,add,insert,remove,8,0.993473470211029,0.9945330023765564,-0.0010595321655273438
2492,go,show,display,hide,51,0.9962178468704224,0.993119478225708,0.0030983686447143555
2492,go,start,begin,stop,51,0.9993544816970825,0.997600793838501,0.001753687858581543
2503,go,remove,delete,insert,45,0.9958549737930298,0.9927437901496887,0.0031111836433410645
2507,go,show,display,hide,25,0.998604953289032,0.9953219890594482,0.0032829642295837402
2583,go,allow,permit,forbid,16,0.9989128112792969,0.992120087146759,0.006792724132537842
2629,go,add,insert,remove,8,0.97577965259552,0.9894388914108276,-0.013659238815307617
2639,go,add,insert,remove,6,0.986332356929779,0.9897258877754211,-0.00339353084564209
2692,go,add,insert,remove,7,0.9712189435958862,0.9755196571350098,-0.004300713539123535
2718,go,add,insert,remove,49,0.996048092842102,0.9949443936347961,0.0011036992073059082
2718,go,adds,inserts,removes,49,0.9964429140090942,0.9955521821975708,0.0008907318115234375
2747,go,add,insert,remove,20,0.9955872297286987,0.9949973821640015,0.0005898475646972656
2754,go,added,inserted,removed,15,0.9848585724830627,0.983567476272583,0.0012910962104797363
2785,go,remove,delete,insert,13,0.9964169859886169,0.9901643395423889,0.006252646446228027
2797,go,starts,begins,stops,8,0.9950685501098633,0.9884577989578247,0.006610751152038574
2808,go,removes,deletes,inserts,40,0.9981627464294434,0.9943268895149231,0.0038358569145202637
2887,go,add,insert,remove,7,0.9616414308547974,0.986081063747406,-0.024439632892608643
2963,go,add,insert,remove,17,0.9946792125701904,0.9946731328964233,6.079673767089844e-06
2963,go,removed,deleted,inserted,17,0.9965483546257019,0.9905134439468384,0.006034910678863525
2971,go,start,begin,stop,23,0.9984405040740967,0.9933481812477112,0.005092322826385498
2993,go,enable,permit,disable,35,0.9967478513717651,0.9951120018959045,0.0016358494758605957
3010,go,add,insert,remove,13,0.9863759279251099,0.9897539615631104,-0.0033780336380004883
3018,go,add,insert,remove,29,0.9920303821563721,0.9959311485290527,-0.003900766372680664
3024,go,remove,delete,insert,26,0.9989197254180908,0.9938226342201233,0.005097091197967529
3042,go,removed,deleted,inserted,26,0.9936193227767944,0.9894121885299683,0.004207134246826172
3095,go,add,insert,remove,10,0.9828500747680664,0.9737540483474731,0.009096026420593262
3095,go,adds,inserts,removes,10,0.982433557510376,0.9708023071289062,0.011631250381469727
3116,go,create,build,destroy,48,0.9976248741149902,0.9977214336395264,-9.655952453613281e-05
3125,go,add,insert,remove,18,0.9857774376869202,0.9819033145904541,0.0038741230964660645
3141,go,remove,delete,insert,28,0.9985357522964478,0.9931570887565613,0.005378663539886475
3170,go,add,insert,remove,17,0.9953007698059082,0.9924787282943726,0.0028220415115356445
3204,go,add,insert,remove,33,0.9937258958816528,0.9961175322532654,-0.002391636371612549
3204,go,adding,inserting,removing,33,0.9947361946105957,0.9930761456489563,0.0016600489616394043
3251,go,add,insert,remove,35,0.9980916976928711,0.9965080618858337,0.0015836358070373535
3251,go,remove,delete,insert,35,0.9965553879737854,0.9945474863052368,0.002007901668548584
3355,go,add,insert,remove,11,0.9871112704277039,0.9904713034629822,-0.0033600330352783203
3408,go,allow,permit,forbid,8,0.9784990549087524,0.9641121029853821,0.014386951923370361
3423,go,add,insert,remove,7,0.9924967288970947,0.9952771067619324,-0.0027803778648376465
3491,go,add,insert,remove,7,0.9741670489311218,0.9854506850242615,-0.011283636093139648
3595,go,remove,delete,insert,12,0.9943222999572754,0.9863499402999878,0.007972359657287598
3599,go,increase,raise,decrease,8,0.9876000881195068,0.9913033843040466,-0.003703296184539795
3624,go,add,insert,remove,6,0.955410361289978,0.9671211838722229,-0.011710822582244873
3629,go,add,insert,remove,8,0.9891002774238586,0.9906474351882935,-0.0015471577644348145
3680,go,including,containing,excluding,17,0.9941892027854919,0.9925246834754944,0.0016645193099975586
3687,go,add,insert,remove,9,0.9875693321228027,0.9900301098823547,-0.002460777759552002
3695,go,add,insert,remove,11,0.9903895258903503,0.991053581237793,-0.000664055347442627
3731,go,start,begin,stop,23,0.9988769888877869,0.9935659170150757,0.005311071872711182
3773,go,create,build,destroy,17,0.9901541471481323,0.9887193441390991,0.0014348030090332031
3796,go,add,insert,remove,23,0.9943830370903015,0.9963909387588501,-0.002007901668548584
3829,go,adding,inserting,removing,29,0.9950131773948669,0.994457483291626,0.0005556941032409668
3829,go,increase,raise,decrease,29,0.9894450902938843,0.9930246472358704,-0.003579556941986084
3852,go,add,insert,remove,8,0.9823384284973145,0.9859222173690796,-0.0035837888717651367
3864,go,add,insert,remove,45,0.998038649559021,0.9968125820159912,0.0012260675430297852
3867,go,remove,delete,insert,21,0.9948121309280396,0.9924510717391968,0.0023610591888427734
3871,go,increase,raise,decrease,6,0.9592460989952087,0.9728614091873169,-0.013615310192108154
3913,go,add,insert,remove,11,0.9885998964309692,0.9904987215995789,-0.0018988251686096191
3922,go,add,insert,remove,7,0.9662690162658691,0.9845603704452515,-0.018291354179382324
3951,go,add,insert,remove,8,0.9783743023872375,0.9908989667892456,-0.012524664402008057
3956,go,remove,delete,insert,46,0.9972331523895264,0.9961350560188293,0.0010980963706970215
3956,go,removing,deleting,inserting,46,0.9983841180801392,0.994134783744812,0.0042493343353271484
3966,go,add,insert,remove,8,0.9862915277481079,0.9890522956848145,-0.002760767936706543
4000,go,remove,delete,insert,45,0.9977856874465942,0.9942628741264343,0.003522813320159912
4000,go,start,begin,stop,45,0.9985629916191101,0.9945908188819885,0.003972172737121582
4023,go,include,contain,exclude,11,0.9862582683563232,0.9846288561820984,0.0016294121742248535
4029,go,remove,delete,insert,42,0.9961441159248352,0.9944583177566528,0.001685798168182373
4039,go,add,insert,remove,6,0.9643220901489258,0.9714140892028809,-0.007091999053955078
4076,go,add,insert,remove,6,0.9842633008956909,0.9819278717041016,0.0023354291915893555
4076,go,include,contain,exclude,6,0.9849192500114441,0.9812406301498413,0.003678619861602783
4119,go,add,insert,remove,10,0.9788908958435059,0.9878122210502625,-0.008921325206756592
4126,go,removed,deleted,inserted,23,0.9976003170013428,0.9907597899436951,0.006840527057647705
4153,go,added,inserted,removed,5,0.984998881816864,0.9898742437362671,-0.004875361919403076
4199,go,add,insert,remove,7,0.9823744297027588,0.9888646006584167,-0.006490170955657959
4216,go,add,insert,remove,7,0.9882617592811584,0.9903869032859802,-0.0021251440048217773
4226,go,add,insert,remove,12,0.995434045791626,0.9945553541183472,0.0008786916732788086
4227,go,remove,delete,insert,10,0.9802057147026062,0.9827404022216797,-0.0025346875190734863
4236,go,add,insert,remove,8,0.9602586030960083,0.9734044671058655,-0.013145864009857178
4260,go,add,insert,remove,8,0.9851908683776855,0.9847168922424316,0.00047397613525390625
4262,go,add,insert,remove,6,0.9714080095291138,0.9853295087814331,-0.013921499252319336
4292,go,remove,delete,insert,30,0.9961509108543396,0.992358386516571,0.0037925243377685547
4292,go,created,built,destroyed,30,0.9971249103546143,0.9916884303092957,0.0054364800453186035
4299,go,created,built,destroyed,23,0.9965524673461914,0.9925709366798401,0.003981530666351318
4331,go,adds,inserts,removes,38,0.9975168704986572,0.9955310821533203,0.001985788345336914
4331,go,create,build,destroy,38,0.9980362057685852,0.9967250227928162,0.001311182975769043
4331,go,created,built,destroyed,38,0.9981021881103516,0.995110273361206,0.002991914749145508
4331,go,creating,building,destroying,38,0.9937718510627747,0.9918078184127808,0.0019640326499938965
4333,go,add,insert,remove,7,0.9933280348777771,0.9943852424621582,-0.0010572075843811035
4345,go,showing,displaying,hiding,21,0.9976465702056885,0.9932898283004761,0.004356741905212402
4354,go,adds,inserts,removes,12,0.9881349802017212,0.9749811291694641,0.01315385103225708
4359,go,remove,delete,insert,19,0.9949806332588196,0.9908434152603149,0.004137217998504639
4391,go,add,insert,remove,6,0.9677658081054688,0.9777024984359741,-0.009936690330505371
4410,go,added,inserted,removed,5,0.9665216207504272,0.9697815775871277,-0.0032599568367004395
4422,go,add,insert,remove,6,0.9761412143707275,0.9736120104789734,0.0025292038917541504
4439,go,disable,block,enable,6,0.9768523573875427,0.994613766670227,-0.017761409282684326
4505,go,add,insert,remove,7,0.9888884425163269,0.9871067404747009,0.0017817020416259766
4511,go,add,insert,remove,7,0.9232430458068848,0.9233320355415344,-8.89897346496582e-05
4552,go,add,insert,remove,7,0.9753741025924683,0.987835168838501,-0.012461066246032715
4625,go,added,inserted,removed,13,0.9836226105690002,0.985783576965332,-0.002160966396331787
4625,go,enable,permit,disable,13,0.9861085414886475,0.9884040951728821,-0.002295553684234619
4662,go,add,insert,remove,7,0.988926887512207,0.9911631941795349,-0.002236306667327881
4691,go,include,contain,exclude,8,0.9807083010673523,0.9696827530860901,0.011025547981262207
4706,go,add,insert,remove,8,0.9821670651435852,0.9842422604560852,-0.0020751953125
4746,go,add,insert,remove,7,0.9917262196540833,0.9904311895370483,0.0012950301170349121
4754,go,allow,permit,forbid,26,0.9892562031745911,0.9873914122581482,0.001864790916442871
4796,go,add,insert,remove,6,0.986889123916626,0.9914590716362,-0.004569947719573975
4811,go,add,insert,remove,12,0.9896837472915649,0.9904543161392212,-0.00077056884765625
4845,go,add,insert,remove,8,0.961648166179657,0.9648066759109497,-0.0031585097312927246
4851,go,enable,permit,disable,8,0.9713842868804932,0.9957027435302734,-0.024318456649780273
4881,go,remove,delete,insert,43,0.9979332685470581,0.9935073256492615,0.004425942897796631
4881,go,removes,deletes,inserts,43,0.9977279901504517,0.9933320879936218,0.004395902156829834
4890,go,add,insert,remove,6,0.9879631400108337,0.9896031618118286,-0.001640021800994873
4892,go,create,build,destroy,18,0.9927893877029419,0.994878888130188,-0.0020895004272460938
4913,go,add,insert,remove,6,0.9745166897773743,0.9892606735229492,-0.014743983745574951
4933,go,adding,inserting,removing,14,0.9906286001205444,0.9944555759429932,-0.0038269758224487305
4940,go,allow,permit,forbid,30,0.9967589378356934,0.9903783202171326,0.006380617618560791
4953,go,add,insert,remove,8,0.9762901067733765,0.9738597869873047,0.0024303197860717773
4966,go,disabled,blocked,enabled,44,0.9968051314353943,0.9951579570770264,0.00164717435836792
4985,go,add,insert,remove,22,0.9919065237045288,0.9939668774604797,-0.0020603537559509277
4985,go,include,contain,exclude,22,0.9856820702552795,0.986632227897644,-0.000950157642364502
44,java,add,insert,remove,13,0.9920868277549744,0.9938884377479553,-0.001801609992980957
253,java,remove,delete,insert,8,0.9963464140892029,0.9915643334388733,0.00478208065032959
441,java,remove,delete,insert,9,0.9961422085762024,0.9899231195449829,0.006219089031219482
523,java,remove,delete,insert,6,0.995962381362915,0.9841645956039429,0.011797785758972168
550,java,includes,contains,excludes,17,0.9966520071029663,0.991201639175415,0.0054503679275512695
1123,java,add,insert,remove,20,0.9926022887229919,0.9913325905799866,0.001269698143005371
1783,java,remove,delete,insert,7,0.9939570426940918,0.9815627932548523,0.012394249439239502
2203,java,enable,permit,disable,6,0.9727010726928711,0.9953902959823608,-0.022689223289489746
2218,java,added,inserted,removed,10,0.9838363528251648,0.9941956400871277,-0.01035928726196289
2243,java,enable,permit,disable,7,0.9806205630302429,0.9953646659851074,-0.014744102954864502
2256,java,increase,raise,decrease,8,0.9711764454841614,0.9859966039657593,-0.0148201584815979
2535,java,add,insert,remove,9,0.9865590333938599,0.9919955730438232,-0.005436539649963379
2698,java,remove,delete,insert,11,0.9964003562927246,0.9905316233634949,0.005868732929229736
2829,java,add,insert,remove,10,0.9854087829589844,0.9839487075805664,0.0014600753784179688
3349,java,remove,delete,insert,37,0.9965144395828247,0.9947673678398132,0.0017470717430114746
3601,java,add,insert,remove,14,0.9925117492675781,0.9862892627716064,0.00622248649597168
3959,java,add,insert,remove,9,0.9970073699951172,0.9972227811813354,-0.00021541118621826172
4431,java,included,contained,excluded,28,0.9928292036056519,0.9856665730476379,0.007162630558013916
4471,java,add,insert,remove,9,0.9914571046829224,0.9766815900802612,0.014775514602661133
4471,java,remove,delete,insert,9,0.9945416450500488,0.9819281697273254,0.012613475322723389
4762,java,added,inserted,removed,16,0.99251389503479,0.9961500763893127,-0.003636181354522705
4972,java,remove,delete,insert,12,0.9953659772872925,0.9887325167655945,0.006633460521697998
5257,java,added,inserted,removed,7,0.9879007339477539,0.9953182935714722,-0.007417559623718262
5346,java,add,insert,remove,16,0.9930341243743896,0.989813506603241,0.0032206177711486816
5883,java,added,inserted,removed,18,0.9941877126693726,0.9932330846786499,0.0009546279907226562
6091,java,add,insert,remove,8,0.9938341975212097,0.9933352470397949,0.0004989504814147949
6182,java,add,insert,remove,9,0.9878979921340942,0.9895257949829102,-0.001627802848815918
6334,java,removing,deleting,inserting,23,0.9965423345565796,0.9857829213142395,0.010759413242340088
6834,java,add,insert,remove,12,0.963927149772644,0.9891175031661987,-0.025190353393554688
6916,java,allow,permit,forbid,17,0.9930959939956665,0.9810280799865723,0.012067914009094238
7015,java,add,insert,remove,12,0.9849547743797302,0.9891695976257324,-0.004214823246002197
7434,java,add,insert,remove,9,0.9919207096099854,0.9933128356933594,-0.0013921260833740234
7460,java,adding,inserting,removing,10,0.9851606488227844,0.9860561490058899,-0.0008955001831054688
7460,java,allow,permit,forbid,10,0.978391706943512,0.9641534686088562,0.014238238334655762
7782,java,added,inserted,removed,8,0.9660259485244751,0.9858261346817017,-0.019800186157226562
7929,java,added,inserted,removed,9,0.9822715520858765,0.9942806959152222,-0.012009143829345703
8020,java,include,contain,exclude,11,0.9869685173034668,0.991439700126648,-0.004471182823181152
8020,java,created,built,destroyed,11,0.9922893643379211,0.9904690384864807,0.0018203258514404297
8180,java,remove,delete,insert,9,0.994071364402771,0.9863920211791992,0.007679343223571777
8432,java,adding,inserting,removing,7,0.9835957884788513,0.9858301877975464,-0.0022343993186950684
8487,java,remove,delete,insert,11,0.9952222108840942,0.9915031790733337,0.003719031810760498
8522,java,allow,permit,forbid,16,0.9899385571479797,0.9858534932136536,0.004085063934326172
8525,java,added,inserted,removed,9,0.9767969846725464,0.9934386014938354,-0.016641616821289062
8573,java,disable,block,enable,6,0.953033983707428,0.9951969981193542,-0.04216301441192627
8686,java,added,inserted,removed,22,0.9842226505279541,0.983453094959259,0.0007695555686950684
8793,java,remove,delete,insert,14,0.9693677425384521,0.9666516780853271,0.002716064453125
8796,java,adding,inserting,removing,11,0.9855968356132507,0.9780328869819641,0.007563948631286621
9274,java,adding,inserting,removing,25,0.9853993654251099,0.9883391261100769,-0.002939760684967041
9513,java,remove,delete,insert,10,0.9871237277984619,0.9765026569366455,0.010621070861816406
10147,java,adding,inserting,removing,18,0.9800649881362915,0.9825443029403687,-0.0024793148040771484
